date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:40:46	2576/2576	---M--	200	added ('OK')	image/jpeg	etag:04cfd6fc3e62fddcaa5840eaceff2e1e	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_tw.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_tw.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:46	3704/3704	---M--	200	added ('OK')	image/jpeg	etag:84cde1920c18820806cb3f73840ffe9c	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_tw@2x.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_tw@2x.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:46	2524/2524	---M--	200	added ('OK')	image/jpeg	etag:f91c1c21bc7c682b69ee23237f762d5d	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_fb.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_fb.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:47	3515/3515	---M--	200	added ('OK')	image/jpeg	etag:e840eed07ff380fc54990d6c1cf1a63f	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_fb@2x.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_fb@2x.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:47	2900/2900	---M--	200	added ('OK')	image/jpeg	etag:84aa124ff1a2d10738577f4c8473e8b0	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_4s.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_checkin_4s.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:47	1184/1184	---M--	200	added ('OK')	image/png	etag:5a8f8ff150e7288bffc68d2b2272d10a	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_location_grey.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_location_grey.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:47	1440/1440	---M--	200	added ('OK')	image/png	etag:dc86c478bf1b0568b44d5afe5d2f078a	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_location_grey@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_location_grey@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:48	1138/1138	---M--	200	added ('OK')	image/png	etag:88477a885df6e6034bac4ed56155b29f	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_close.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_close.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:48	1371/1371	---M--	200	added ('OK')	image/png	etag:121389cdee22ea7881d781f9edcdcfa8	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_close@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_close@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:48	1849/1849	---M--	200	added ('OK')	image/gif	etag:cf46f7db4c452ea2a94d33eabca8ba93	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/loader.gif	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/loader.gif	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:48	1259/1259	---M--	200	added ('OK')	image/png	etag:6d1e19c25d9e43a65615c4e33385e2f2	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_search_icon.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_search_icon.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:48	1596/1596	---M--	200	added ('OK')	image/png	etag:2151e44722c618dd5ff16b13346d8013	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_search_icon@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/location_search_icon@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:49	1667/1667	---M--	200	added ('OK')	image/jpeg	etag:426010476dcf4f1af2e1b4268e2c016d	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/badges_left_arrow.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/badges_left_arrow.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:49	1661/1661	---M--	200	added ('OK')	image/jpeg	etag:9a4fd9d69d2251e2b8a3282e14e679c1	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/badges_right_arrow.jpg	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/badges_right_arrow.jpg	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:49	1275/1275	---M--	200	added ('OK')	image/png	etag:0f5de4f731d41bb7f50038621a3e1bfd	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_check.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_check.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:49	1762/1762	---M--	200	added ('OK')	image/png	etag:44490913ccf28c7077099c51b2dded41	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_check@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_check@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:50	1045/1045	---M--	200	added ('OK')	image/png	etag:f4550e284f3a9f4fa1c547757a7efbdb	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_add.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_add.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:50	1152/1152	---M--	200	added ('OK')	image/png	etag:70ce55ec6deb664a46a30bcb34b6a93e	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_add@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_add@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:50	1003/1003	---M--	200	added ('OK')	image/png	etag:963fd0a4bb0d8fcb5e18fe154de4563c	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_remove.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_remove.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:50	1082/1082	---M--	200	added ('OK')	image/png	etag:d63a799e6f7cdfd27fdf8c9791cf11ba	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_remove@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_remove@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:50	1369/1369	---M--	200	added ('OK')	image/png	etag:11f10db87de49ddb0ebf7560df572854	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_locate.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_locate.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:51	1940/1940	---M--	200	added ('OK')	image/png	etag:65d894c1149e631cb1190b45ab20015f	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_locate@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_locate@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:51	1402/1402	---M--	200	added ('OK')	image/png	etag:a2a25c3f0cdc47cbf4a56edb0fc3283a	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_tw.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_tw.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:51	1947/1947	---M--	200	added ('OK')	image/png	etag:e0bfb4ac007b2b4d09965787ed19e945	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_tw@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_tw@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:51	1108/1108	---M--	200	added ('OK')	image/png	etag:fcadf488ecd921da673133a3f7749195	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_fb.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_fb.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:51	1210/1210	---M--	200	added ('OK')	image/png	etag:a4bdb9789fe7053c9f78da52c2f3262f	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_fb@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_fb@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:52	1402/1402	---M--	200	added ('OK')	image/png	etag:e67fa477cac5005c69cc82f98a193f4c	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_ig.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_ig.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:52	1885/1885	---M--	200	added ('OK')	image/png	etag:956f94de187aead9b2a6084b180bd5ff	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_ig@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_ig@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:52	1430/1430	---M--	200	added ('OK')	image/png	etag:9c7884d08ea589d87a57fb6c0445c6f1	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_4sq.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_4sq.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:52	1894/1894	---M--	200	added ('OK')	image/png	etag:e5e77735f170256438703b8bea7fe50d	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_4sq@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_4sq@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:53	1343/1343	---M--	200	added ('OK')	image/png	etag:46e44417805ae3b9c23a13e78ec0653d	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_url.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_url.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:53	1835/1835	---M--	200	added ('OK')	image/png	etag:7b782b9d7d304ded5d49db62a5721881	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_url@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/beer_icon_url@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:53	1443/1443	---M--	200	added ('OK')	image/png	etag:1d48d760f2b3e2a8d1be3281da8dfd93	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/brewery_icon_claimed.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/brewery_icon_claimed.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:53	1960/1960	---M--	200	added ('OK')	image/png	etag:62134ab945d00de5ea3920604eeaa357	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/brewery_icon_claimed@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/brewery_icon_claimed@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:53	973/973	---M--	200	added ('OK')	image/png	etag:05a06b7f31f8cc31964fc4d43eeccb65	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_all_photos.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_all_photos.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:54	1027/1027	---M--	200	added ('OK')	image/png	etag:62c20c9c982f062eaf7a9efd022ab7fc	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_all_photos@2x.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/ico_all_photos@2x.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:54	458/458	---M--	200	added ('OK')	image/png	etag:82cbab9947714184952be68699bb6eb5	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/slider_grip.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/slider_grip.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:54	715/715	---M--	200	added ('OK')	image/png	etag:6a67db75691e072bf0d355349ac13acc	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-rule-down.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-rule-down.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:54	718/718	---M--	200	added ('OK')	image/png	etag:9035773a944a695c1f662797043f0ce9	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-rule-up.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-rule-up.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:55	7115/7115	---M--	200	added ('OK')	image/png	etag:52eb95ed8d86658475112e94b177292a	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-yes-continue.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-yes-continue.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:55	8254/8254	---M--	200	added ('OK')	image/png	etag:e559999e983a9f2b4c21fce99cb567bb	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-submit-request.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-submit-request.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:55	4421/4421	---M--	200	added ('OK')	image/png	etag:9350d241ab19f2a1f31cea236eac888f	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-close.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/claim-close.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:55	404/404	---M--	200	added ('OK')	image/gif	etag:%225243dea18965998ada5477a2117e2ead%22	https://untappd.s3.amazonaws.com/site/assets/images/loader_sm.gif	J:/MyWebSites/Untappd_API/untappd.s3.amazonaws.com/site/assets/images/loader_sm.gif	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:56	70/70	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Apr%202014%2007:40:57%20GMT	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/brewery-intro/claim-rule-down.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/brewery-intro/claim-rule-down.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:56	13570/13570	---M--	200	added ('OK')	image/png	etag:d553d9888d27c592398a2d8435904a2b	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/manage_tab.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/manage_tab.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:57	13636/13636	---M--	200	added ('OK')	image/png	etag:13bd6687b82824bd4f7ce5ba38624fdc	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/engage_tab.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/engage_tab.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:57	11046/11046	---M--	200	added ('OK')	image/png	etag:6557327ee5a4e46b72da2f075a1e1f82	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/analyze_tab.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/analyze_tab.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:57	406/406	---M--	200	added ('OK')	image/png	etag:3e5c545e56e2bf861326be455fca9334	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/top_arrow.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/images/brewery-intro/top_arrow.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
00:40:57	4492/4492	---M--	200	added ('OK')	image/png	etag:eccdeb30b951420513b8e48035b93605	https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/login_ut_logo.png	J:/MyWebSites/Untappd_API/3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/images/login_ut_logo.png	(from https://3c66724003d974c2f72a-122c9eb518099aa035dafdfd38394a83.ssl.cf2.rackcdn.com/site/v3/css/style.css?v=1.8.5)
